Filepath,Match Status,Folder Name,Sample Name,Sample Number,Lane Number,Read
SLV29_S29_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV29,S29,L001,R1
SLV90_S90_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV90,S90,L001,R1
SLV90_S90_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV90,S90,L001,R2
SLV36_S36_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV36,S36,L001,R2
SLV36_S36_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV36,S36,L001,R1
SLV52_S52_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV52,S52,L001,R2
SLV52_S52_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV52,S52,L001,R1
SLV33_S33_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV33,S33,L001,R2
SLV33_S33_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV33,S33,L001,R1
SLV78_S78_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV78,S78,L001,R2
SLV78_S78_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV78,S78,L001,R1
SLV67_S67_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV67,S67,L001,R1
SLV67_S67_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV67,S67,L001,R2
SLV62_S62_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV62,S62,L001,R2
SLV62_S62_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV62,S62,L001,R1
SLV51_S51_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV51,S51,L001,R2
SLV51_S51_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV51,S51,L001,R1
SLV22_S22_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV22,S22,L001,R1
SLV22_S22_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV22,S22,L001,R2
SLV01_S1_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV01,S1,L001,R1
SLV01_S1_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV01,S1,L001,R2
SLV07_S7_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV07,S7,L001,R1
SLV07_S7_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV07,S7,L001,R2
SLV94_S94_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV94,S94,L001,R1
SLV94_S94_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV94,S94,L001,R2
SLV39_S39_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV39,S39,L001,R2
SLV39_S39_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV39,S39,L001,R1
SLV87_S87_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV87,S87,L001,R1
SLV87_S87_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV87,S87,L001,R2
SLV44_S44_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV44,S44,L001,R2
SLV44_S44_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV44,S44,L001,R1
SLV10_S10_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV10,S10,L001,R2
SLV10_S10_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV10,S10,L001,R1
SLV60_S60_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV60,S60,L001,R1
SLV60_S60_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV60,S60,L001,R2
SLV81_S81_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV81,S81,L001,R1
SLV81_S81_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV81,S81,L001,R2
SLV74_S74_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV74,S74,L001,R2
SLV74_S74_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV74,S74,L001,R1
SLV85_S85_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV85,S85,L001,R1
SLV85_S85_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV85,S85,L001,R2
SLV79_S79_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV79,S79,L001,R2
SLV79_S79_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV79,S79,L001,R1
SLV17_S17_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV17,S17,L001,R2
SLV17_S17_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV17,S17,L001,R1
SLV84_S84_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV84,S84,L001,R1
SLV84_S84_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV84,S84,L001,R2
SLV31_S31_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV31,S31,L001,R1
SLV31_S31_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV31,S31,L001,R2
SLV09_S9_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV09,S9,L001,R1
SLV09_S9_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV09,S9,L001,R2
SLV61_S61_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV61,S61,L001,R1
SLV61_S61_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV61,S61,L001,R2
SLV45_S45_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV45,S45,L001,R2
SLV45_S45_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV45,S45,L001,R1
SLV83_S83_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV83,S83,L001,R2
SLV83_S83_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV83,S83,L001,R1
SLV35_S35_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV35,S35,L001,R2
SLV35_S35_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV35,S35,L001,R1
SLV25_S25_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV25,S25,L001,R1
SLV25_S25_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV25,S25,L001,R2
SLV28_S28_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV28,S28,L001,R2
SLV28_S28_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV28,S28,L001,R1
SLV92_S92_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV92,S92,L001,R2
SLV92_S92_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV92,S92,L001,R1
SLV73_S73_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV73,S73,L001,R1
SLV73_S73_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV73,S73,L001,R2
SLV88_S88_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV88,S88,L001,R1
SLV88_S88_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV88,S88,L001,R2
SLV50_S50_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV50,S50,L001,R2
SLV50_S50_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV50,S50,L001,R1
SLV58_S58_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV58,S58,L001,R2
SLV58_S58_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV58,S58,L001,R1
SLV23_S23_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV23,S23,L001,R1
SLV23_S23_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV23,S23,L001,R2
SLV76_S76_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV76,S76,L001,R1
SLV76_S76_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV76,S76,L001,R2
SLV70_S70_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV70,S70,L001,R2
SLV70_S70_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV70,S70,L001,R1
SLV82_S82_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV82,S82,L001,R2
SLV82_S82_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV82,S82,L001,R1
SLV66_S66_L001_R2_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV66,S66,L001,R2
SLV66_S66_L001_R1_001,Matched,2021-07-30_bis_amplicon_saliva96,SLV66,S66,L001,R1
SLV43_1_val_1,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV57_1_val_1,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV09_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV02_1_val_1,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV59_1_val_1,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV49_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV14_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV31_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV59_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV18_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV86_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV83_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV62_1_val_1,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV78_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV20_1_val_1,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV90_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV89_1_val_1,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV78_1_val_1,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV82_1_val_1,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV32_1_val_1,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV86_1_val_1,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV34_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV03_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV96_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV54_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV82_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV29_2_val_2,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV83_1_val_1,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
SLV42_1_val_1,Duplicate,2021-07-30_bis_amplicon_saliva96,,,,
